Merchant_id,Negative,Normal,Positive
47614,19,369,4
47615,0,1204,0
47700,0,3583,0
47701,8,618,2
47702,47,545,13
47703,0,406,0
47704,0,132,0
47705,0,603,0
47706,0,224,0
47707,0,2135,0
47708,0,1023,0
47709,14,352,7
47710,513,8194,1719
47711,0,753,0
47712,785,8399,686
47713,0,424,0
47714,19,725,3
47715,0,808,0
47800,0,712,1
47801,147,3552,21
47802,0,836,0
47803,0,140,0
47804,126,2336,45
47805,0,521,0
47806,0,284,0
47807,0,704,0
47808,1,321,0
47809,0,178,0
47810,0,585,0
47811,0,503,0
47812,4,499,0
47813,0,788,10
47814,28,5247,684
47815,204,9899,713
47900,0,345,0
47901,0,879,0
47902,0,279,0
47903,15,910,0
47904,1,285,0
47905,0,759,0
47906,0,86,0
47907,0,469,0
47908,0,307,0
47909,0,120,0
47910,0,405,0
47911,3,711,2
47912,0,856,0
47913,0,346,0
47914,0,1216,0
47915,0,294,0
48000,9,744,4
48001,6,361,0
48002,0,377,1
48003,1,410,0
48004,28,2131,9
48005,52,1608,13
48006,1,516,0
48007,38,627,8
48008,1,279,0
48009,1,388,7
48010,2142,6749,934
48011,0,449,0
48012,0,217,0
48013,0,447,0
48014,0,303,0
48015,0,173,0
48100,0,606,0
48101,0,878,0
48102,0,1925,1
48103,4,552,2
48104,6,387,11
48105,33,1053,5
48106,43,1178,40
48107,8080,2018,25
48108,0,643,0
48109,0,309,0
48110,0,1225,0
48111,0,533,0
48112,0,576,0
48113,0,290,0
48114,76,463,14
48115,0,577,0
48200,86,502,29
48201,249,3420,29
48202,0,134,6
48203,0,468,0
48204,0,857,0
48205,0,643,0
48206,0,194,0
48207,0,152,0
48208,0,1706,2
48209,0,1498,0
48210,0,166,0
48211,0,293,0
48212,0,840,2
48213,50,368,10
48214,0,211,0
48215,0,514,0
48300,26,531,4
48301,0,941,0
48302,0,620,0
48303,3,473,1
48304,4,1537,2
48305,238,1097,50
48306,0,1310,0
48307,0,208,0
48308,56,1081,4
48309,17,705,8
48310,0,276,0
48311,38,256,7
48312,0,409,0
48313,3,296,0
48314,0,221,0
48315,27,1325,15
48400,0,362,0
48401,8,255,0
48402,0,169,0
48403,18,263,7
48404,0,308,0
48405,0,588,0
48406,39,390,0
48407,0,275,0
48408,84,1262,11
48409,17,427,8
48410,0,117,0
48411,0,5236,12
48412,0,523,0
48413,0,568,0
48414,135,14201,63
48415,0,428,0
48500,0,332,1
48501,0,1575,0
48502,0,1164,0
48503,2,453,2
48504,0,2170,0
48505,0,217,0
48506,0,391,0
48507,6,443,3
48508,0,650,0
48509,0,485,0
48510,111,4206,47
48511,0,552,0
48512,0,811,0
48513,94,2489,16
48514,0,303,0
48515,0,248,0
48600,2,195,2
48601,0,189,0
48602,0,214,0
48603,0,624,0
48604,0,184,0
48605,0,181,0
48606,0,540,3
48607,130,1910,7
48608,0,2857,0
48609,0,471,0
48610,0,953,0
48611,0,293,0
48612,124,1015,39
48613,0,263,0
48614,39,1029,26
48615,3,7744,2
48700,0,141,0
48701,0,508,0
48702,0,138,0
48703,0,291,0
48704,0,272,0
48705,0,235,0
48706,4,916,1
48707,0,255,0
48708,0,306,0
48709,0,371,0
48710,50,1299,150
48711,0,156,0
48712,0,253,0
48713,2,738,1
48714,0,571,0
48715,1,421,0
48800,0,811,0
48801,0,2206,0
48802,6,260,2
48803,76,680,43
48804,22,895,4
48805,0,449,0
48806,0,1646,0
48807,0,261,0
48808,0,2113,0
48809,0,187,0
48810,93,2088,9
48811,57,1400,9
48812,0,330,0
48813,1268,30667,1240
48814,0,339,0
48815,0,353,0
48900,0,304,0
48901,129,2524,65
48902,6,262,1
48903,0,332,0
48904,31,220,7
48905,0,406,0
48906,0,245,0
48907,0,293,14
48908,0,386,0
48909,77,1662,305
48910,143,1880,27
48911,0,524,0
48912,0,331,0
48913,0,600,0
48914,0,8633,1
48915,67,257,23
49000,126,213,27
49001,34,359,8
49002,0,1655,3
49003,0,421,0
49004,0,722,8
49005,0,206,0
49006,0,255,0
49007,2,270,1
49008,0,540,0
49009,0,565,1
49010,1,471,1
49011,0,811,0
49012,0,653,0
49013,21,348,0
49014,0,135,0
49015,0,419,0
49100,29,1038,18
49101,1,982,0
49102,6,418,1
49103,82,4280,5
49104,0,278,0
49105,7,318,0
49106,0,714,0
49107,0,378,0
49108,17,2054,26
49109,14,255,22
49110,0,219,0
49111,0,946,0
49112,0,237,0
49113,0,525,0
49114,0,104,0
49115,0,1270,0
49200,29,1942,4
49201,0,593,0
49202,79,650,19
49203,0,2476,0
49204,0,665,4
49205,0,1364,0
49206,0,1011,0
49207,3,890,0
49208,18,846,3
49209,0,2678,0
49210,132,8540,198
49211,1363,21238,618
49212,0,705,0
49213,0,314,0
49214,11,435,0
49215,0,1564,74
49300,0,460,0
49301,667,4900,172
49302,0,257,0
49303,14,402,3
49304,275,634,70
49305,6,1368,3
49306,59,635,22
49307,0,157,0
49308,0,493,1
49309,0,362,0
49310,0,196,0
49311,0,176,0
49312,0,319,5
49313,0,909,1
49314,0,347,0
49315,0,239,0
49400,71,2178,18
49401,27,224,7
49402,74,1899,5
49403,692,10205,4115
49404,0,403,0
49405,0,736,0
49406,31,802,8
49407,21,586,0
49408,52,1498,7
49409,0,312,0
49410,0,366,0
49411,20,577,5
49412,0,659,0
49413,0,235,1
49414,7,609,2
49415,2,184,1
49500,0,782,0
49501,692,5820,82
49502,72,651,12
49503,0,844,0
49504,0,253,0
49505,0,627,1
49506,0,1227,0
49507,1662,36361,275
49508,45,1266,11
49509,10,273,3
49510,103,463,3
49511,0,2486,2
49512,0,386,0
49513,38,1531,14
49514,0,267,0
49515,0,2269,0
49600,113,4263,27
49601,17,446,9
49602,54,689,62
49603,0,1900,0
49604,3,251,0
49605,17,807,2
49606,0,261,0
49607,1,741,3
49608,0,206,0
49609,0,218,0
49610,1,809,0
49611,0,378,0
49612,0,249,0
49613,0,344,0
49614,0,252,0
49615,0,485,0
49700,1138,5022,309
49701,0,236,0
49702,1,506,0
49703,0,2245,0
49704,0,237,0
49705,0,511,0
49706,0,903,0
49707,0,668,0
49708,0,227,0
49709,0,271,0
49710,0,238,0
49711,0,591,0
49712,2,188,2
49713,4,617,0
49714,0,428,0
49715,110,1949,181
49800,298,4616,109
49801,3,376,2
49802,4,772,5
49803,18,1397,2
49804,0,210,0
49805,0,1783,0
49806,1,396,1
49807,0,405,0
49808,3,1177,1
49809,0,214,0
49810,0,1335,0
49811,0,318,0
49812,0,1882,0
49813,0,381,1
49814,0,731,0
49815,0,423,0
49900,145,4825,22
49901,92,2880,46
49902,280,2481,133
49903,0,243,0
49904,0,646,0
49905,0,355,0
49906,767,1153,86
49907,0,909,0
49908,0,353,0
49909,1,405,0
49910,0,2399,0
49911,0,684,0
49912,0,372,0
49913,7,813,5
49914,0,582,0
49915,0,839,0
50000,0,431,0
50001,0,226,0
50002,4,6791,0
50003,0,273,0
50004,0,338,0
50005,0,419,0
50006,0,2263,0
50007,0,267,0
50008,6,469,1
50009,0,1002,0
50010,0,4165,1
50011,0,474,0
50012,0,277,0
50013,0,3851,0
50014,0,189,0
50015,0,155,0
50100,0,249,0
50101,36,737,8
50102,0,1570,1
50103,103,1512,24
50104,75,3282,25
50105,229,653,16
50106,0,399,0
50107,0,358,0
50108,2549,4457,15
50109,0,312,0
50110,15,277,6
50111,0,342,0
50112,700,12147,64
50113,3,1102,11
50114,6,257,3
50115,0,303,0
50200,161,667,90
50201,0,519,0
50202,0,338,0
50203,3,408,1
50204,0,4195,0
50205,0,123,0
50206,0,165,0
50207,0,648,0
50208,0,353,1
50209,0,643,0
50210,0,116,0
50211,673,7285,125
50212,0,278,0
50213,9,299,9
50214,6,7835,1
50215,0,2135,0
50300,8,5983,0
50301,294,2677,59
50302,0,157,0
50303,1,482,0
50304,1012,18850,1028
50305,35,3072,26
50306,0,176,0
50307,163,1613,76
50308,0,507,0
50309,822,1920,16
50310,219,3164,75
50311,0,442,0
50312,0,387,0
50313,0,301,0
50314,0,435,0
50315,0,198,0
50400,0,246,1
50401,0,1553,0
50402,150,5007,47
50403,0,361,0
50404,193,4646,16
50405,0,796,7
50406,0,357,1
50407,0,497,0
50408,0,899,0
50409,0,2030,0
50410,0,351,0
50411,0,207,0
50412,0,150,0
50413,0,4912,0
50414,8,4149,0
50415,0,301,0
50500,0,673,0
50501,0,552,7
50502,0,596,0
50503,13,1348,9
50504,0,339,1
50505,0,867,0
50506,0,97,0
50507,0,189,0
50508,0,1672,0
50509,0,247,0
50510,9,1194,1
50511,17,349,9
50512,411,777,70
50513,4,392,1
50514,1320,20325,518
50515,0,310,0
50600,12,439,0
50601,0,531,0
50602,4,1724,31
50603,0,291,0
50604,0,194,0
50605,0,476,0
50606,12,396,3
50607,68,1448,30
50608,94,815,13
50609,0,1590,0
50610,2,507,2
50611,0,249,0
50612,0,311,0
50613,0,327,0
50614,5,304,0
50615,0,194,0
50700,4,260,6
50701,224,15172,128
50702,2,201,3
50703,0,201,0
50704,0,965,0
50705,0,337,0
50706,0,704,0
50707,2,398,0
50708,18,481,3
50709,23,1589,11
50710,120,3181,11
50711,0,8774,0
50712,0,453,0
50713,344,1984,133
50714,2,298,3
50715,0,1465,0
50800,0,173,0
50801,0,175,0
50802,0,77,0
50803,0,179,0
50804,0,324,0
50805,0,309,0
50806,0,124,0
50807,0,203,0
50808,0,3217,0
50809,47,571,27
50810,0,148,0
50811,0,479,0
50812,0,436,0
50813,64,1899,4
50814,0,1044,0
50815,0,276,0
50900,1,482,1
50901,46,1687,19
50902,0,260,0
50903,307,2322,92
50904,0,109,0
50905,0,308,0
50906,27,777,3
50907,0,1211,0
50908,36,1006,1
50909,0,337,1
50910,264,667,106
50911,0,460,0
50912,301,1480,85
50913,16,2483,1
50914,0,189,0
50915,0,182,0
51000,201,3966,255
51001,0,419,6
51002,0,542,0
51003,61,295,8
51004,27,403,21
51005,0,561,81
51006,0,1405,0
51007,0,201,0
51008,0,411,0
51009,38,1189,16
51010,0,347,0
51011,0,408,0
51012,0,355,0
51013,0,252,0
51014,254,7413,39
51015,0,376,0
51100,1053,19824,94
51101,3,1850,37
51102,0,256,0
51103,0,437,0
51104,0,952,0
51105,0,238,0
51106,0,132,0
51107,2,170,1
51108,0,547,0
51109,948,5858,120
51110,0,650,0
51111,0,283,0
51112,0,208,0
51113,0,162,0
51114,0,1330,0
51115,0,465,0
51200,0,818,0
51201,0,303,26
51202,0,174,0
51203,0,463,0
51204,0,159,0
51205,0,357,0
51206,0,400,0
51207,23,735,5
51208,0,140,0
51209,0,472,0
51210,0,468,0
51211,0,782,0
51212,0,762,0
51213,0,648,0
51214,6,845,1
51215,0,304,0
51300,0,266,0
51301,0,273,0
51302,0,96,0
51303,0,207,0
51304,41,332,16
51305,332,5677,43
51306,0,2540,0
51307,12,255,0
51308,51,2373,20
51309,2,1358,0
51310,0,922,2
51311,0,766,0
51312,0,180,0
51313,0,492,6
51314,0,1161,0
51315,0,690,0
51400,0,1694,0
51401,16,343,6
51402,0,1998,0
51403,0,564,4
51404,0,202,0
51405,0,216,0
51406,6,1023,1
51407,42,255,2
51408,186,1411,0
51409,0,425,0
51410,27,606,3
51411,0,359,0
51412,20,320,7
51413,1844,14882,1081
51414,13,706,8
51415,0,224,0
51500,0,406,0
51501,0,246,0
51502,1804,11917,109
51503,11,318,2
51504,873,1486,15
51505,0,743,21
51506,0,114,0
51507,0,884,0
51508,188,1650,19
51509,0,2285,0
51510,0,1370,0
51511,0,278,0
51512,72,4453,33
51513,0,347,0
51514,346,2889,114
51515,0,302,0
51600,1,326,0
51601,724,2505,57
51602,0,195,0
51603,2,221,2
51604,0,176,0
51605,0,270,0
51606,0,330,0
51607,45,1739,7
51608,0,689,0
51609,0,164,0
51610,0,156,0
51611,212,7876,33
51612,0,603,0
51613,3,549,7
51614,0,375,0
51615,165,2954,20
51700,0,281,0
51701,0,426,0
51702,0,630,0
51703,74,2416,14
51704,0,1001,0
51705,11,306,1
51706,5,2014,0
51707,0,247,1
51708,4,817,3
51709,0,595,0
51710,0,295,0
51711,0,559,0
51712,80,800,12
51713,0,283,0
51714,32,557,12
51715,7,347,3
51800,0,296,6
51801,0,315,0
51802,0,371,0
51803,1,1276,17
51804,0,129,0
51805,0,893,1
51806,0,474,0
51807,0,606,0
51808,129,1077,24
51809,0,248,0
51810,2072,18608,943
51811,0,534,0
51812,467,3677,80
51813,0,261,0
51814,0,160,0
51815,0,224,0
51900,117,2693,39
51901,0,563,0
51902,0,359,0
51903,0,180,0
51904,4,8157,1
51905,0,801,0
51906,785,6733,211
51907,155,863,13
51908,0,289,0
51909,0,335,0
51910,0,1508,0
51911,0,134,0
51912,162,11266,61
51913,252,1783,31
51914,143,5019,0
51915,0,463,0
52000,0,282,0
52001,12,403,5
52002,0,191,0
52003,2,1044,1
52004,0,249,0
52005,1194,26872,6566
52006,0,463,0
52007,5,317,3
52008,13,1160,7
52009,0,1515,3
52010,0,467,0
52011,0,509,0
52012,77,537,0
52013,0,280,0
52014,0,253,0
52015,10,678,1
52100,10,817,2
52101,34,1648,28
52102,174,362,8
52103,3,1735,87
52104,0,322,0
52105,24,928,13
52106,3,652,11
52107,0,309,0
52108,0,212,0
52109,0,195,0
52110,469,7420,500
52111,8,848,0
52112,0,276,0
52113,1,260,0
52114,52,1291,15
52115,0,428,0
52200,1,498,1
52201,1227,27364,219
52202,0,546,0
52203,0,194,0
52204,572,63791,557
52205,0,1634,0
52206,0,169,0
52207,0,4970,0
52208,0,506,0
52209,0,196,0
52210,0,705,0
52211,0,1754,0
52212,29,128,2
52213,5,861,2
52214,25,1793,31
52215,34,1218,3
52300,12,952,0
52301,112,676,6
52302,0,315,0
52303,54,883,3
52304,0,224,0
52305,34,1369,27
52306,111,279,31
52307,130,413,4
52308,6,5468,16
52309,0,262,2
52310,0,163,0
52311,74,406,12
52312,0,181,0
52313,0,175,0
52314,261,2107,37
52315,0,1277,0
52400,0,153,0
52401,0,152,0
52402,62,1057,32
52403,9,239,2
52404,0,127,0
52405,4,419,0
52406,0,162,0
52407,6,8288,4
52408,0,519,2
52409,0,213,0
52410,0,334,0
52411,0,431,0
52412,0,497,0
52413,0,223,62
52414,0,295,0
52415,441,8684,266
52500,0,290,0
52501,0,1780,0
52502,6,485,0
52503,0,257,0
52504,0,102,0
52505,24,543,8
52506,0,509,0
52507,0,261,0
52508,0,655,0
52509,299,5598,36
52510,0,583,0
52511,0,365,0
52512,0,549,0
52513,0,197,0
52514,0,646,0
52515,0,580,0
52600,8,340,0
52601,19,648,48
52602,0,295,0
52603,0,160,0
52604,0,572,0
52605,0,189,0
52606,3,788,1
52607,0,2341,0
52608,0,125,0
52609,20,3422,2
52610,3,2096,2
52611,50,6272,68
52612,0,165,0
52613,15,839,3
52614,0,223,0
52615,0,734,1
52700,0,196,0
52701,57,1045,50
52702,83,289,23
52703,0,214,0
52704,0,147,0
52705,0,4514,0
52706,0,263,0
52707,7,829,1
52708,980,13341,900
52709,0,170,3
52710,54,4175,8
52711,4,536,1
52712,1391,404,8
52713,9,317,3
52714,0,564,0
52715,0,272,0
52800,0,635,0
52801,25,717,2
52802,0,211,0
52803,0,506,0
52804,0,350,0
52805,65,167,8
52806,14,515,7
52807,6,544,2
52808,0,227,0
52809,0,655,0
52810,0,3004,0
52811,0,242,0
52812,1,1251,6
52813,76,593,1
52814,9,5374,0
52815,0,269,0
52900,0,303,0
52901,96,1663,35
52902,1,396,1
52903,106,643,1
52904,0,207,0
52905,0,2283,0
52906,0,549,0
52907,0,572,0
52908,0,609,0
52909,0,307,0
52910,58,4590,20
52911,453,830,0
52912,0,1583,0
52913,0,2472,0
52914,0,1182,0
52915,2,1115,4
53000,0,347,0
53001,0,1921,0
53002,165,5409,299
53003,0,352,0
53004,0,324,0
53005,0,193,0
53006,48,2064,395
53007,0,194,0
53008,0,235,0
53009,0,825,0
53010,2,274,0
53011,0,228,0
53012,0,430,0
53013,0,315,0
53014,0,282,0
53015,0,2118,0
53100,0,165,0
53101,0,253,0
53102,0,3626,0
53103,2,496,4
53104,0,14819,0
53105,0,423,0
53106,0,337,0
53107,68,662,8
53108,176,1031,107
53109,0,878,0
53110,30,354,7
53111,0,410,0
53112,0,233,0
53113,0,1990,0
53114,1,371,0
53115,0,231,0
53200,10,351,1
53201,9,1253,5
53202,0,962,0
53203,0,1116,0
53204,41,707,4
53205,1,357,3
53206,0,190,0
53207,0,219,0
53208,0,286,0
53209,3,345,2
53210,0,712,0
53211,99,442,0
53212,0,224,0
53213,0,720,0
53214,0,201,0
53215,0,354,0
53300,0,1026,0
53301,0,4137,134
53302,0,313,0
53303,0,627,0
53304,91,462,43
53305,79,3572,10
53306,0,364,0
53307,0,217,0
53308,10,253,5
53309,0,332,0
53310,4,846,5
53311,0,353,0
53312,0,856,0
53313,0,377,0
53314,0,102,0
53315,41,173,3
53400,8,672,1
53401,0,173,0
53402,0,3518,0
53403,0,1431,0
53404,0,2171,0
53405,2,320,3
53406,0,232,0
53407,0,1359,9
53408,0,229,0
53409,0,177,0
53410,1,879,0
53411,0,259,0
53412,0,833,0
53413,0,912,0
53414,7,528,7
53415,0,233,0
53500,0,487,0
53501,0,562,0
53502,0,168,0
53503,0,2225,0
53504,11,925,6
53505,0,484,0
53506,27,317,13
53507,0,228,0
53508,0,617,0
53509,57,867,32
53510,317,1631,19
53511,44,486,7
53512,0,357,0
53513,351,818,49
53514,33,385,10
53515,0,278,0
53600,0,276,0
53601,0,318,0
53602,0,227,0
53603,1,612,3
53604,2,1211,0
53605,111,331,18
53606,0,476,0
53607,7,246,2
53608,228,2463,60
53609,0,236,0
53610,0,254,0
53611,0,16803,0
53612,0,578,3
53613,0,1240,0
53614,427,3183,78
53615,0,734,0
53700,0,661,0
53701,0,506,0
53702,1721,20043,1232
53703,0,2497,0
53704,0,362,0
53705,0,214,0
53706,122,679,24
53707,0,935,0
53708,0,446,0
53709,0,1185,1
53710,0,244,0
53711,6,829,3
53712,0,326,0
53713,37,1034,13
53714,8117,39435,128
53715,0,4462,0
53800,2,294,1
53801,6,499,2
53802,28,540,11
53803,924,26335,72
53804,611,546,7
53805,0,284,0
53806,2,1125,0
53807,0,395,0
53808,0,480,0
53809,0,1899,0
53810,0,396,0
53811,66,574,17
53812,0,402,0
53813,0,118,0
53814,52,436,0
53815,0,267,0
53900,0,165,0
53901,0,359,0
53902,17,265,4
53903,0,280,0
53904,21,3217,18
53905,2,199,1
53906,0,410,0
53907,138,3321,29
53908,0,370,0
53909,0,433,0
53910,668,1319,85
53911,0,419,0
53912,372,1643,60
53913,3,626,8
53914,0,3269,0
53915,0,1561,0
54000,33,866,0
54001,0,563,0
54002,0,145,0
54003,0,1270,1
54004,85,2277,16
54005,5,545,10
54006,0,334,0
54007,10,244,2
54008,344,1864,84
54009,0,841,0
54010,0,178,0
54011,13,1710,9
54012,0,223,0
54013,0,351,0
54014,0,517,0
54015,0,299,0
54100,0,246,0
54101,0,339,0
54102,8,7355,233
54103,1,907,0
54104,6,816,2
54105,0,285,0
54106,0,791,0
54107,0,184,0
54108,0,990,0
54109,0,224,0
54110,7,313,1
54111,0,348,0
54112,0,337,0
54113,0,197,0
54114,2,353,1
54115,0,255,1
54200,0,283,0
54201,0,507,0
54202,520,828,31
54203,0,4878,0
54204,0,364,2
54205,25,317,4
54206,0,2050,0
54207,59,831,13
54208,1,4245,0
54209,1,383,4
54210,0,459,0
54211,0,146,0
54212,23,658,7
54213,0,618,0
54214,2,406,4
54215,0,624,0
54300,228,3394,43
54301,0,165,0
54302,2,339,9
54303,1724,71614,937
54304,133,221,26
54305,1,253,7
54306,33,246,5
54307,0,288,0
54308,0,280,0
54309,90,29560,417
54310,150,376,31
54311,0,290,0
54312,0,184,0
54313,0,140,0
54314,182,986,47
54315,0,704,0
54400,0,295,0
54401,0,352,0
54402,623,83518,572
54403,0,546,0
54404,0,304,0
54405,80,3281,5
54406,2,229,0
54407,16,526,4
54408,11,771,2
54409,0,281,0
54410,0,325,0
54411,0,529,0
54412,0,806,0
54413,2,839,7
54414,0,472,0
54415,0,262,0
54500,0,262,0
54501,0,277,0
54502,2,262,0
54503,11,489,0
54504,0,583,0
54505,0,3493,3
54506,0,1299,0
54507,0,263,0
54508,48,664,1
54509,0,293,0
54510,0,323,0
54511,0,261,0
54512,0,356,0
54513,0,886,0
54514,0,450,0
54515,7,261,0
54600,0,153,0
54601,10,409,0
54602,879,4449,362
54603,32,1187,2
54604,0,506,1
54605,31,775,0
54606,0,569,0
54607,0,303,0
54608,0,259,3
54609,12,1040,4
54610,0,261,0
54611,23,276,2
54612,10,330,2
54613,0,112,0
54614,0,443,0
54615,0,170,0
54700,0,115,0
54701,91,5156,8
54702,0,1294,0
54703,3,545,3
54704,0,336,0
54705,0,420,0
54706,280,4320,102
54707,0,627,0
54708,13,260,7
54709,0,213,0
54710,0,307,2
54711,12,312,6
54712,0,606,0
54713,0,466,0
54714,21,1168,55
54715,48,1527,12
54800,32,1118,31
54801,45,337,2
54802,0,208,0
54803,0,134,0
54804,11,2003,4
54805,0,624,0
54806,0,765,20
54807,108,4169,34
54808,170,5044,68
54809,15900,938,14
54810,11,4927,5
54811,67,687,8
54812,0,354,0
54813,0,236,0
54814,21,560,6
54815,0,892,0
54900,0,219,0
54901,0,534,0
54902,0,163,0
54903,0,362,0
54904,47,313,30
54905,0,253,0
54906,0,513,0
54907,0,342,0
54908,2,232,0
54909,7,1235,5
54910,0,395,0
54911,92,819,8
54912,0,743,0
54913,0,377,0
54914,0,872,2
54915,0,358,0
55000,1,298,0
55001,0,590,0
55002,549,3784,3
55003,232,402,24
55004,0,530,0
55005,0,175,5
55006,0,186,0
55007,5,1090,42
55008,0,1408,0
55009,1131,3180,49
55010,7,1151,24
55011,0,374,0
55012,53,224,21
55013,2287,21368,534
55014,0,186,0
55015,0,434,0
55100,0,189,0
55101,0,355,0
55102,0,179,0
55103,1,98,0
55104,0,776,0
55105,0,184,0
55106,467,2768,69
55107,0,505,0
55108,0,1100,0
55109,0,260,0
55110,0,229,0
55111,0,655,0
55112,0,515,0
55113,2,702,1
55114,0,368,0
55115,0,1067,4
55200,0,512,0
55201,0,687,0
55202,0,1356,0
55203,0,427,0
55204,0,254,1
55205,88,1015,221
55206,3,1119,2
55207,47,8248,77
55208,0,444,0
55209,0,216,0
55210,0,413,0
55211,0,203,0
55212,133,2276,54
55213,0,336,0
55214,2,301,0
55215,0,336,0
55300,0,773,0
55301,0,368,0
55302,47,231,6
55303,24,1066,3
55304,0,766,0
55305,34,327,11
55306,0,194,0
55307,0,128,0
55308,34,1867,2
55309,0,183,0
55310,59,1578,12
55311,162,1607,56
55312,0,230,0
55313,0,233,0
55314,0,399,0
55315,0,793,0
55400,0,176,0
55401,0,336,0
55402,0,160,0
55403,0,661,0
55404,0,407,0
55405,80,1584,16
55406,0,247,0
55407,5,211,1
55408,2,203,1
55409,271,3686,109
55410,0,420,0
55411,6,659,10
55412,303,1458,8
55413,2,400,3
55414,97,1067,4
55415,65,915,27
55500,62,1512,23
55501,0,923,2
55502,1,629,1
55503,0,1736,0
55504,0,1910,0
55505,0,200,0
55506,0,2353,2
55507,0,271,0
55508,0,1040,0
55509,0,550,0
55510,0,339,0
55511,13,2492,7
55512,4,4486,9
55513,0,421,0
55514,0,798,0
55515,0,324,0
55600,0,168,0
55601,170,3358,32
55602,0,695,0
55603,4,346,0
55604,132,890,6
55605,2,858,2
55606,0,236,0
55607,0,730,0
55608,20,782,1
55609,0,153,0
55610,0,346,0
55611,0,201,0
55612,0,501,0
55613,0,1734,0
55614,4,375,3
55615,0,461,0
55700,0,340,0
55701,0,518,0
55702,0,171,0
55703,4,855,0
55704,0,187,0
55705,0,191,0
55706,0,312,0
55707,5,428,2
55708,0,134,0
55709,0,144,0
55710,569,5444,350
55711,0,737,0
55712,0,1584,0
55713,0,376,0
55714,225,1116,23
55715,3,345,1
55800,0,382,0
55801,13,736,18
55802,8,5653,7
55803,0,2530,0
55804,0,795,1
55805,1,724,13
55806,37,629,1
55807,0,266,0
55808,10,619,13
55809,0,230,0
55810,0,348,0
55811,0,1347,0
55812,84,5247,104
55813,53,2499,9
55814,10,663,1
55815,222,6015,143
55900,0,208,0
55901,0,464,0
55902,0,1007,0
55903,0,266,0
55904,32,12294,24
55905,0,252,0
55906,360,1958,88
55907,150,1917,22
55908,0,210,0
55909,0,262,0
55910,126,3191,13
55911,0,379,0
55912,3,341,0
55913,0,1754,0
55914,0,240,0
55915,43,1111,5
56000,0,269,0
56001,0,183,0
56002,0,940,0
56003,0,697,0
56004,0,389,0
56005,0,301,0
56006,0,214,0
56007,0,202,0
56008,0,1739,0
56009,21,373,2
56010,0,321,0
56011,8,1228,2
56012,0,341,0
56013,0,145,0
56014,7,143,2
56015,0,405,0
56100,78,460,0
56101,333,1875,38
56102,0,452,0
56103,4,1455,186
56104,0,294,0
56105,0,536,0
56106,8,612,0
56107,0,198,0
56108,17,747,4
56109,0,483,0
56110,0,386,0
56111,6,3810,6
56112,0,404,0
56113,0,276,0
56114,0,403,0
56115,0,862,0
56200,3230,327,67
56201,9,272,18
56202,10,622,2
56203,1,358,0
56204,0,527,0
56205,9,1183,10
56206,0,186,0
56207,0,1414,0
56208,4,270,0
56209,0,649,0
56210,12,195,1
56211,0,284,0
56212,0,2573,0
56213,0,327,0
56214,0,535,0
56215,0,383,0
56300,31,887,14
56301,0,419,0
56302,0,176,0
56303,0,199,0
56304,846,11031,653
56305,0,336,0
56306,0,156,0
56307,0,233,0
56308,0,719,0
56309,0,546,0
56310,334,5049,497
56311,0,248,1
56312,0,372,0
56313,0,560,60
56314,0,1553,0
56315,0,196,0
56400,22,334,8
56401,0,4328,0
56402,0,562,1
56403,2,420,7
56404,6,925,2
56405,0,237,0
56406,0,385,0
56407,0,5557,7
56408,0,236,0
56409,0,402,0
56410,7,611,5
56411,4,450,0
56412,0,368,35
56413,0,79,0
56414,365,1150,33
56415,0,346,0
56500,0,1303,0
56501,0,525,0
56502,246,12439,120
56503,0,312,0
56504,0,133,0
56505,0,4167,2337
56506,0,365,0
56507,6,332,13
56508,577,14191,1582
56509,1545,18558,1037
56510,0,161,0
56511,1,1360,0
56512,0,265,0
56513,47,309,2
56514,0,312,0
56515,34,1231,3
56600,42,1399,14
56601,0,302,0
56602,2,1489,3
56603,47,690,9
56604,0,1301,0
56605,0,490,0
56606,33,1125,17
56607,513,4914,62
56608,18,762,11
56609,0,148,0
56610,0,163,2
56611,0,443,5
56612,0,288,0
56613,0,947,0
56614,0,261,0
56615,0,207,0
56700,0,202,0
56701,0,501,0
56702,0,162,0
56703,0,8002,2
56704,24,1573,3
56705,237,1554,54
56706,128,448,16
56707,170,8219,17
56708,0,379,0
56709,0,452,0
56710,12,1066,4
56711,0,260,0
56712,4,242,1
56713,0,513,0
56714,0,348,0
56715,9,614,5
56800,0,158,0
56801,4,204,0
56802,0,563,0
56803,6,146,0
56804,0,221,0
56805,6,1066,3
56806,4,238,2
56807,0,1035,0
56808,12,444,7
56809,6,309,1
56810,0,634,0
56811,22,1267,13
56812,0,297,0
56813,0,1088,0
56814,0,134,0
56815,0,567,0
56900,20,1688,3
56901,0,770,0
56902,0,441,0
56903,0,260,0
56904,0,497,0
56905,0,124,0
56906,0,893,0
56907,63,302,0
56908,0,300,0
56909,0,275,0
56910,6,1148,6
56911,0,117,0
56912,11,629,12
56913,409,2567,167
56914,0,196,0
56915,0,1123,0
57000,0,429,0
57001,28,3409,13
57002,0,248,0
57003,0,382,0
57004,0,337,0
57005,0,823,0
57006,1,209,0
57007,0,4506,589
57008,0,148,0
57009,1746,3273,1229
57010,0,478,0
57011,0,244,0
57012,177,834,44
57013,0,488,0
57014,16,1123,0
57015,0,136,0
